商品代碼:6770	商品名稱:力積電

日期	開盤價	最高價	最低價	收盤價	成交量
'2025/11/03 00:00	31.8500	32.4500	30.1000	30.1000	235147
'2025/11/04 00:00	30.3000	30.6500	29.0000	29.0500	176885
'2025/11/05 00:00	28.0000	30.1500	27.9000	29.9500	176470
'2025/11/06 00:00	30.6500	31.5000	30.1500	31.2500	209450
'2025/11/07 00:00	30.8000	31.3500	30.2000	30.5500	120793
'2025/11/10 00:00	30.9500	32.1000	30.0000	31.5500	233190
'2025/11/11 00:00	31.8500	34.4000	31.5000	33.2000	527904
'2025/11/12 00:00	33.4500	36.5000	32.7500	36.5000	497792
'2025/11/13 00:00	36.9000	37.7500	34.8000	35.6500	616132
'2025/11/14 00:00	33.8000	35.3000	33.0000	34.1500	247627
'2025/11/17 00:00	35.8500	36.6500	34.2000	35.0000	264950
'2025/11/18 00:00	34.8000	37.0000	34.5500	35.9000	466819
'2025/11/19 00:00	35.5000	38.4500	34.9500	35.3500	518120
'2025/11/20 00:00	36.8500	37.5500	33.4500	35.4000	496825
'2025/11/21 00:00	33.5000	34.2500	32.0000	33.0000	271298
'2025/11/24 00:00	33.7000	34.3000	32.0000	32.1000	216573
'2025/11/25 00:00	33.6000	34.2000	33.0000	33.3000	174072
'2025/11/26 00:00	33.7500	33.7500	31.0000	31.6500	229552
'2025/11/27 00:00	32.2500	33.3000	32.2500	33.1500	136284
'2025/11/28 00:00	33.3000	34.9000	32.8000	34.1000	207771
'2025/12/01 00:00	34.5000	35.0000	33.1000	34.0000	164351
'2025/12/02 00:00	34.4000	34.5000	32.7500	32.8000	213810
'2025/12/03 00:00	33.0000	33.3500	32.0500	32.1000	122682
'2025/12/04 00:00	32.2000	32.5000	31.4500	32.3000	101394
'2025/12/05 00:00	32.1500	33.1000	31.7000	32.9000	109156
'2025/12/08 00:00	33.3500	34.7500	33.2500	34.1500	250646
'2025/12/09 00:00	34.6500	35.5000	34.3000	35.3000	260440
'2025/12/10 00:00	35.8000	36.5000	34.2000	34.7000	259174
'2025/12/11 00:00	35.2000	35.5000	33.8000	33.8000	148716
'2025/12/12 00:00	34.0000	35.8000	34.0000	35.1000	222131
'2025/12/15 00:00	34.3000	35.2500	33.1000	34.9500	127087
'2025/12/16 00:00	34.7000	34.7000	33.2000	33.8000	123486
'2025/12/17 00:00	34.1000	35.0000	33.3000	34.8000	155934
'2025/12/18 00:00	34.7500	35.9000	34.7000	35.5000	221131
'2025/12/19 00:00	36.6500	37.3500	35.2000	36.8000	335543
'2025/12/22 00:00	38.8000	40.4500	38.7500	40.4500	475298
'2025/12/23 00:00	41.9500	42.2000	38.8000	39.0000	537713
'2025/12/24 00:00	39.3500	40.4000	38.5000	40.4000	260913
'2025/12/26 00:00	41.5500	42.2000	40.0000	40.0500	313535
'2025/12/29 00:00	40.4500	40.6500	39.2000	39.6500	154796
'2025/12/30 00:00	39.7000	41.1000	39.5000	40.2500	209568
'2025/12/31 00:00	40.8000	41.3000	39.5500	39.5500	193419
'2026/01/02 00:00	39.8500	42.2000	39.3000	42.1000	351741
'2026/01/05 00:00	43.6000	44.7000	42.6000	43.4500	387783
'2026/01/06 00:00	43.5000	47.7500	43.1000	47.7500	445452
'2026/01/07 00:00	50.0000	50.5000	48.0000	49.2000	533707
'2026/01/08 00:00	48.6000	50.2000	47.3000	49.6500	309334
'2026/01/09 00:00	48.0000	49.4500	44.7000	47.5000	100432
'2026/01/12 00:00	49.0000	50.0000	48.0000	49.8000	70303
'2026/01/13 00:00	51.0000	51.0000	48.0000	50.7000	73239
'2026/01/14 00:00	50.7000	51.3000	50.1000	50.6000	45042
'2026/01/15 00:00	51.0000	51.3000	49.8500	51.3000	53679
'2026/01/16 00:00	53.0000	56.4000	52.5000	56.4000	109481
'2026/01/19 00:00	62.0000	62.0000	62.0000	62.0000	23730
'2026/01/20 00:00	58.5000	68.2000	58.5000	68.2000	193125
'2026/01/21 00:00	67.0000	68.5000	61.6000	62.6000	179931
'2026/01/22 00:00	66.1000	66.2000	62.7000	63.6000	101244
'2026/01/23 00:00	64.8000	64.8000	58.2000	58.5000	332613
'2026/01/26 00:00	58.5000	63.7000	58.5000	60.6000	314932
'2026/01/27 00:00	60.6000	62.1000	57.7000	59.5000	264022
'2026/01/28 00:00	61.7000	65.4000	61.7000	65.4000	359304
'2026/01/29 00:00	67.0000	69.5000	63.3000	65.1000	589319
'2026/01/30 00:00	65.1000	70.7000	65.1000	69.5000	499744
'2026/02/02 00:00	66.3000	66.9000	62.6000	62.6000	279678
'2026/02/03 00:00	66.0000	67.4000	57.9000	59.7000	306389
'2026/02/04 00:00	60.0000	65.6000	59.9000	65.6000	221775
'2026/02/05 00:00	63.0000	64.7000	61.5000	62.8000	202192
'2026/02/06 00:00	62.7000	66.3000	60.0000	63.5000	339230
'2026/02/09 00:00	67.8000	68.5000	63.7000	63.8000	292555
'2026/02/10 00:00	64.3000	65.9000	62.6000	64.3000	191830
'2026/02/11 00:00	63.0000	65.5000	62.8000	63.1000	213200
'2026/02/23 00:00	65.8000	68.9000	65.3000	67.0000	256031
'2026/02/24 00:00	67.9000	73.7000	66.1000	73.7000	334495
'2026/02/25 00:00	74.7000	77.0000	72.6000	76.8000	485084
'2026/02/26 00:00	76.8000	78.9000	75.4000	76.7000	320675
'2026/03/02 00:00	71.4000	77.8000	71.4000	74.8000	246397
'2026/03/03 00:00	76.2000	77.0000	67.4000	68.2000	370610
'2026/03/04 00:00	63.2000	65.4000	61.4000	61.4000	208198
'2026/03/05 00:00	66.4000	67.4000	63.4000	64.4000	210769
'2026/03/06 00:00	63.9000	66.3000	63.3000	64.3000	143507
'2026/03/09 00:00	58.0000	59.4000	57.9000	59.4000	134261
'2026/03/10 00:00	63.8000	64.2000	60.5000	62.2000	139550
'2026/03/11 00:00	64.0000	67.5000	63.5000	66.3000	169069
'2026/03/12 00:00	66.6000	66.8000	63.1000	63.1000	169824
'2026/03/13 00:00	62.0000	64.8000	61.9000	64.3000	135401
'2026/03/16 00:00	65.7000	67.4000	65.1000	65.2000	253423
'2026/03/17 00:00	67.1000	71.7000	66.8000	71.7000	390907
'2026/03/18 00:00	76.0000	76.2000	70.7000	71.9000	401780
'2026/03/19 00:00	70.1000	77.8000	68.6000	75.0000	510712
'2026/03/20 00:00	77.1000	78.0000	71.7000	75.5000	526951
'2026/03/23 00:00	71.0000	72.3000	68.6000	69.1000	241504
'2026/03/24 00:00	71.3000	71.4000	62.5000	62.7000	366913
'2026/03/25 00:00	64.1000	66.2000	62.1000	65.0000	277644
'2026/03/26 00:00	65.3000	67.5000	62.8000	62.8000	287914
'2026/03/27 00:00	60.5000	61.2000	57.1000	59.2000	220650
'2026/03/30 00:00	57.5000	60.1000	57.0000	58.1000	205018
'2026/03/31 00:00	55.0000	55.7000	52.4000	53.1000	205532
'2026/04/01 00:00	57.0000	57.0000	54.3000	54.9000	147374
'2026/04/02 00:00	56.5000	57.2000	53.5000	53.5000	155051
'2026/04/07 00:00	55.0000	55.4000	52.7000	54.0000	95813
'2026/04/08 00:00	55.9000	57.9000	55.8000	57.6000	114553
'2026/04/09 00:00	58.0000	58.0000	53.8000	54.0000	132715
'2026/04/10 00:00	54.9000	57.0000	54.1000	55.4000	133403
'2026/04/13 00:00	55.4000	55.5000	53.6000	54.5000	101179
'2026/04/14 00:00	55.5000	56.4000	54.5000	54.6000	109022
'2026/04/15 00:00	55.8000	56.2000	53.1000	53.2000	100511
'2026/04/16 00:00	53.3000	54.3000	52.4000	54.0000	85409
'2026/04/17 00:00	53.6000	54.3000	52.5000	52.6000	86009
'2026/04/20 00:00	52.7000	52.9000	51.0000	51.4000	98293
'2026/04/21 00:00	52.5000	54.3000	52.5000	54.0000	108586
'2026/04/22 00:00	56.0000	58.5000	54.9000	57.0000	218696
'2026/04/23 00:00	58.9000	59.1000	52.0000	52.9000	207870
'2026/04/24 00:00	53.8000	53.8000	51.6000	52.9000	80614
'2026/04/27 00:00	53.3000	56.2000	53.0000	54.5000	144355
'2026/04/28 00:00	55.2000	55.7000	54.2000	55.0000	101123
'2026/04/29 00:00	54.8000	55.2000	53.5000	53.5000	63189
'2026/04/30 00:00	53.9000	54.0000	51.8000	51.9000	93645
'2026/05/04 00:00	52.7000	53.5000	51.6000	53.1000	96508
'2026/05/05 00:00	53.4000	55.5000	52.9000	55.4000	105679
'2026/05/06 00:00	58.8000	59.8000	56.3000	58.1000	244406
'2026/05/07 00:00	60.5000	63.9000	58.0000	63.9000	305624
'2026/05/08 00:00	65.0000	66.5000	60.1000	61.4000	439534
'2026/05/11 00:00	64.9000	66.0000	62.5000	62.5000	281489
'2026/05/12 00:00	63.0000	63.3000	60.4000	62.1000	168156
'2026/05/13 00:00	60.7000	60.8000	59.0000	60.5000	111140
'2026/05/14 00:00	61.8000	63.4000	60.8000	62.2000	189317
'2026/05/15 00:00	63.0000	67.0000	62.3000	62.8000	354995


【資料來源：三竹股市電腦版】
